Gun,Skin,Image,Price Link,Min_Price,Max_Price
Desert Eagle,Heat Treated,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9kZWFnbGVfYXFfZGVhZ2xlX2Nhc2VfaGFyZGVuZWRfMl9saWdodC4xMjAwYzI3OGNlNzUxNDE4Y2ZkMDdmYzBjYjNhNWY3YzE5ZDNhZDgzLnBuZw--/auto/auto/85/notrim/278cbd265a3a3f72272a5b58b91e9e83.webp,https://csgoskins.gg/items/desert-eagle-heat-treated,$1.18,$101.01
Five-SeveN,Heat Treated,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9maXZlc2V2ZW5fYXFfY2FzZV9oYXJkZW5lZF9maXZlc2V2ZW5fbGlnaHQuMGE3YTQ2MjBmYjQwODUzOWJlNWFiM2E0NjM0Yjc2Yzg3ODk2ZWZmNi5wbmc-/auto/auto/85/notrim/e8747755b94193cf276a2eba494ab239.webp,https://csgoskins.gg/items/five-seven-heat-treated,$4.80,$28.43
Desert Eagle,Heirloom,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9kZWFnbGVfYXFfZW5ncmF2ZWRfZGVhZ2xlX2xpZ2h0LjQ4MTQyZDI4Y2IxODgzZWNkYTk1YzA0NDc1ZmIxOTUzNDFjNDlmMTgucG5n/auto/auto/85/notrim/ab6c3b0d12a5689387d61faae0f643fa.webp,https://csgoskins.gg/items/desert-eagle-heirloom,$6.66,$132.49
Dual Berettas,Heist,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9lbGl0ZV9hbV9oZWlzdF9wbGFuc19ncmVlbl9saWdodC5lYmRlYTExMmVhZDA2ZjI4ZWEwYjJlMzI1MWIzMGQyYzQyZmI4YTFkLnBuZw--/auto/auto/85/notrim/4784ca1ef0ac767e3e996594cf4af5e5.webp,https://csgoskins.gg/items/dual-berettas-heist,$0.50,$6.25
Dual Berettas,Hemoglobin,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9lbGl0ZV9hbV9vc3NpZnlfcmVkX2xpZ2h0LmZkZjI1OGE1OGIwZWFjMDU0YTUwMDhkMTViY2YyOGI1YzNjZDhjMGIucG5n/auto/auto/85/notrim/6eb83d3e0e6b9a4b93f4a262701c44f4.webp,https://csgoskins.gg/items/dual-berettas-hemoglobin,$12.17,$14.90
CZ75-Auto,Hexane,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9jejc1YV9oeV9ibHVlaGV4X2xpZ2h0LmQ5ZWY1NWQ4YjNkZTA3MzM0YWNhNzVhMzNiNzRjYTVmZWFjMGE5ZGQucG5n/auto/auto/85/notrim/8809d8b080e07d691d9c4486684e75cd.webp,https://csgoskins.gg/items/cz75-auto-hexane,$1.75,$5.00
Dual Berettas,Hideout,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9lbGl0ZV9kdWFsX2JlcmV0dGFzX2xldGhhbF9ncmluX2xpZ2h0LjgzZmM1MmQxMTFiMjEzZDlkZmQ0OTJlYzBiYzlhZTMxYjk0YjI3NjEucG5n/auto/auto/85/notrim/20cf8b2a4613b45c84f0798263932e85.webp,https://csgoskins.gg/items/dual-berettas-hideout,$0.07,$0.43
Glock-18,High Beam,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nbG9ja19hYV92ZXJ0aWdvX2JsdWVfbGlnaHQuYTU1MTcyODhiOTlmYjY5Njk4MDQ1OGUyNzU3ZmY4ZTdiMzUyZDBmMy5wbmc-/auto/auto/85/notrim/88e4046fdb8766e6b5af8c70efb6072a.webp,https://csgoskins.gg/items/glock-18-high-beam,$0.12,$0.13
P250,Hive,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wMjUwX2h5X3JlZGhleF9saWdodC4xZmVhNzU2OTU4OGUxNDEyNTRmOGVhNWEwYjE1ZDAzNDE3NGMyY2YxLnBuZw--/auto/auto/85/notrim/1f78f6179554ddc0d5999a40ab461692.webp,https://csgoskins.gg/items/p250-hive,$2.40,$3.48
CZ75-Auto,Honey Paisley,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9jejc1YV9oeWVfcGFpc2xleV9kZXNhdF9saWdodC5lY2UzOWVjZTAxNjQxNTNhMjU4NWE4Y2Q4M2NjM2JlZGRiYzgyYjI0LnBuZw--/auto/auto/85/notrim/2f5128238d482ac3a7488c779d5ba19e.webp,https://csgoskins.gg/items/cz75-auto-honey-paisley,$0.01,$0.24
Five-SeveN,Hot Shot,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9maXZlc2V2ZW5fc29fZ3JleV9udWNsZWFyX29yYW5nZV9maXZlX3NldmVuX2xpZ2h0LjgxOGQyNGQ0MzVjMzY5ZmU3ZjAzY2YyOTQ0OTFjZmYwMTFlYjRjYWYucG5n/auto/auto/85/notrim/6da091088a668707e6a7428aaf9b46fe.webp,https://csgoskins.gg/items/five-seven-hot-shot,$5.96,$53.13
Five-SeveN,Hybrid,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9maXZlc2V2ZW5fZml2ZXNldmVuX2h5YnJpZF9saWdodC5mZDYzOTdmNWNmNzIxMjM1OWI1OTkxYzhhMmFiMGNhY2MwZWVjOGZkLnBuZw--/auto/auto/85/notrim/60d09608921053b39d7f029ba1ca4aa9.webp,https://csgoskins.gg/items/five-seven-hybrid,$0.42,$5.76
Dual Berettas,Hydro Strike,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9lbGl0ZV9kdWFsX2VsaXRlX2h5ZHJvX3N0cmlrZV9saWdodC43YzkyZWZhMTU2N2UyNTEyODEwMTQ0NGE2ZDU0YWZjZGQzNzI4MTJjLnBuZw--/auto/auto/85/notrim/8c54ff9da0d0d0c7cf95119fe67ac973.webp,https://csgoskins.gg/items/dual-berettas-hydro-strike,$0.70,$6.41
Five-SeveN,Hyper Beast,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9maXZlc2V2ZW5fY3VfZml2ZXNldmVuX2h5cGVyYmVhc3RfbGlnaHQuYTY5MDFkNGExMjRkNjI5YjkwOTY2YTAxYjM4NGI2OGFmNTk5ZjU3Ni5wbmc-/auto/auto/85/notrim/817708aca3c8f96cb6f6cf843b7a7170.webp,https://csgoskins.gg/items/five-seven-hyper-beast,$336.70,$556.07
Desert Eagle,Hypnotic,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9kZWFnbGVfYWFfdmVydGlnb19saWdodC5kNTJmMjdmMDQyMGNkYTQ1ZDMzNTM1ZGExMDA0NjI1ZDU3YTlkYzE1LnBuZw--/auto/auto/85/notrim/86b526041421c2c809df880fc84b6746.webp,https://csgoskins.gg/items/desert-eagle-hypnotic,$174.84,$179.98
Tec-9,Ice Cap,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl90ZWM5X2FtX3RlY185X3NlYV9zYWx0X2xpZ2h0LjBjMmQ5MmNlZDYyOTI2MWFiNGUyYzA3M2Q4ZDY0NmEzYjBhZTFjNDIucG5n/auto/auto/85/notrim/fa591cd89aa44f2234496551a40214ec.webp,https://csgoskins.gg/items/tec-9-ice-cap,$0.28,$1.17
P2000,Imperial,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9oa3AyMDAwX2FtX3AyMDAwX2ltcGVyaWFsX3JlZF9saWdodC5iMjYzYzA3YTM5MzZlYWIwODU2YTMyYTQ3OTI1ZDY1ZDNlNzMwYjRmLnBuZw--/auto/auto/85/notrim/3deb5cdf5ee33126fba287a754e5b7a0.webp,https://csgoskins.gg/items/p2000-imperial,$0.29,$0.70
P2000,Imperial Dragon,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9oa3AyMDAwX2dzX3AyMDAwX2ltcGVyaWFsX2RyYWdvbl9saWdodC5iOGQ4NDBjNmJjNDE2NGFhYTM3MWIyMDExYjI0NjRmZjVjYmYzMzg5LnBuZw--/auto/auto/85/notrim/00c2abf21e972287ec38d838b1029ecb.webp,https://csgoskins.gg/items/p2000-imperial-dragon,$10.15,$114.92
CZ75-Auto,Imprint,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9jejc1YV9nc19jejc1X3RyZWFkX2xpZ2h0LjI5ODAxMzUyNDk0YzU2MjA0MjJiNTE2NTliMzZjYWYyODAwM2I5MjgucG5n/auto/auto/85/notrim/ac9c57efe17c902a5db0c436f66742cd.webp,https://csgoskins.gg/items/cz75-auto-imprint,$0.15,$1.31
CZ75-Auto,Indigo,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9jejc1YV9zb19pbmRpZ29fYW5kX2dyZXlfbGlnaHQuYzJmOGQ0YzE5N2MyMTMwNzk3NzY0OWJlZGQ3NjdkYTRhNjhhZDY5YS5wbmc-/auto/auto/85/notrim/073af8a0c37c2904aff86d75c425df8f.webp,https://csgoskins.gg/items/cz75-auto-indigo,$1.77,$10.48
P250,Inferno,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wMjUwX2dzX3AyNTBfaW5mZXJub19saWdodC5hNTE4Nzg5MDNlYWEwMjE1ODVjNzJmMjE1YTkzY2YwYWVhMzdlZThlLnBuZw--/auto/auto/85/notrim/4cc6ab912a5bfdbc5ba338be83595ae2.webp,https://csgoskins.gg/items/p250-inferno,$0.85,$9.55
R8 Revolver,Inlay,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9yZXZvbHZlcl9nc19yZXZvbHZlcl9hY2FudGh1c19icm9uemVfbGlnaHQuOWNiMTQyMmViZTc3NTU0MDkyN2FlOTc0NzM1NjIyYWU0M2U2MzcyMC5wbmc-/auto/auto/85/notrim/d3fc91304ffd349b14742e4fd278c9b7.webp,https://csgoskins.gg/items/r8-revolver-inlay,$0.02,$0.24
P250,Iron Clad,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wMjUwX2dzX3AyNTBfbWV0YWxfcGFuZWxzX2xpZ2h0LmFmNjZmZDUxNDdmOTBiNWRmNjcxNjJmMjk1ZTFlMTExODQ4MTZmYjAucG5n/auto/auto/85/notrim/2d8b9e158c94dc63e5202ab17a6ecba4.webp,https://csgoskins.gg/items/p250-iron-clad,$0.31,$3.74
Glock-18,Ironwork,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nbG9ja19hcV9nbG9ja19kYXJrLWZhbGxfbGlnaHQuNjgyZjVlYWNmYzFhOTQzZjYzMDAwNzRlNzk3NTM4NTY4MWJkMWUwNy5wbmc-/auto/auto/85/notrim/79d5c1d880e659c2f7a019bec19ad7e0.webp,https://csgoskins.gg/items/glock-18-ironwork,$0.46,$26.91
Tec-9,Isaac,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl90ZWM5X2N1X3RlYzlfYXNpaW1vdl9saWdodC5mMWEzYWFhODNlZmRiZDljYzFlZmExZTQ0ZjViNTM3NzdhMmRjMzY1LnBuZw--/auto/auto/85/notrim/103832709dfe3f08c95e5ebbb20bea53.webp,https://csgoskins.gg/items/tec-9-isaac,$2.27,$21.60
P2000,Ivory,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9oa3AyMDAwX2N1X3AyMDAwX2l2b3J5X2xpZ2h0LmRmZmRiYzI3ZjAyOTcyNTA2OWM0NTU2YzQ3ODZlNzU1NDc0MTdmODEucG5n/auto/auto/85/notrim/52b24a426dbb569b953b6b1cd3c33061.webp,https://csgoskins.gg/items/p2000-ivory,$0.27,$2.25
Tec-9,Jambiya,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl90ZWM5X2dzX3RlYzlfamFtYml5YV9saWdodC43MDUwNzBhZjIwYWU2YTc1NDRhYjk1MGM5MWVmYzliMDVjMDUyZDgzLnBuZw--/auto/auto/85/notrim/c35fcc5c1366272e71385835238bc6df.webp,https://csgoskins.gg/items/tec-9-jambiya,$0.39,$4.72
USP-S,Jawbreaker,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl91c3Bfc2lsZW5jZXJfdXNwc19kb2dneV9saWdodC4wM2NkNGIxMWUzYzA4MjhiNjllZDM0YTYxN2YyNmRlMmFhYjBjMThiLnBuZw--/auto/auto/85/notrim/2c9cfcaf6c208396684ea8e1eabe2806.webp,https://csgoskins.gg/items/usp-s-jawbreaker,$4.12,$25.96
Five-SeveN,Jungle,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9maXZlc2V2ZW5fc29fanVuZ2xlX2xpZ2h0LmI3OWM3NjdhYTM5MWZkOTM4YWNlNjEyMGFmZThlNDk5NjEwMmIwN2MucG5n/auto/auto/85/notrim/e0747d3168fc724fcaaaaf869f453296.webp,https://csgoskins.gg/items/five-seven-jungle,$1.84,$43.13
CZ75-Auto,Jungle Dashed,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9jejc1YV9zcF90YXBlX3Nob3J0X2p1bmdsZV9saWdodC5lZDUxMjc3MmM4NjYwODVkMzdmNDNkZjM5ZGExZWQ1N2E5YzNmMjA0LnBuZw--/auto/auto/85/notrim/f6f4f54cc9240ad7b9306034cdababa7.webp,https://csgoskins.gg/items/cz75-auto-jungle-dashed,$0.41,$1.95
R8 Revolver,Junk Yard,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9yZXZvbHZlcl9nc19yOF9ydXN0a2luZ19saWdodC5jZWQ5YWM1OTZhOTlhMDBiMjYwNjZhODEwNzhhOTMyZDgzYmE5NGFiLnBuZw--/auto/auto/85/notrim/aaaafcb06cf5476b1e28766fed4183e5.webp,https://csgoskins.gg/items/r8-revolver-junk-yard,$0.16,$1.14
Five-SeveN,Kami,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9maXZlc2V2ZW5faHlfa2FtaV9saWdodC4yZDNlOGNiZDMwMTdlMTJiNzBlNmRjMjUwZmEzYzZhYzQ3Y2Y0ODE0LnBuZw--/auto/auto/85/notrim/058244c97b80add1485c2ba942f6c4ca.webp,https://csgoskins.gg/items/five-seven-kami,$1.82,$3.65
USP-S,Kill Confirmed,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl91c3Bfc2lsZW5jZXJfY3VfdXNwX2tpbGxfY29uZmlybWVkX2xpZ2h0LjMxODU2N2IxMDNjMmU0OTdhOGVjYTQ2Y2EzZjdjZTEwYzdkYmRmNjMucG5n/auto/auto/85/notrim/5e700ee34a51e268c4b478f97d28ed59.webp,https://csgoskins.gg/items/usp-s-kill-confirmed,$57.96,$386.24
Desert Eagle,Kumicho Dragon,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9kZWFnbGVfYXFfZGVzZXJ0ZWFnbGVfa3VtaWNob2RyYWdvbl9saWdodC5jNmYxNDRhMGY0NmVlZGFmYmExYjMwOGMyOTZmZTMzY2FiYzUzMmY1LnBuZw--/auto/auto/85/notrim/25a3b115a13a51390ce0c0b8406d4120.webp,https://csgoskins.gg/items/desert-eagle-kumicho-dragon,$20.42,$95.47
USP-S,Lead Conduit,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl91c3Bfc2lsZW5jZXJfZ3NfdXNwX3ZvbHRhZ2VfbGlnaHQuZTBhYWZmMDUzNjhlNmMwMDc2M2NiZjc0ZGYzNjE5NmEzMjc5ZjU3ZC5wbmc-/auto/auto/85/notrim/4309e1c6399a31a00b0496ac6dd00f24.webp,https://csgoskins.gg/items/usp-s-lead-conduit,$0.58,$18.80
R8 Revolver,Leafhopper,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9yZXZvbHZlcl9hcV90aXRhbml1bV9hY2lkX2xpZ2h0LjZkMGQ2ZTQ1NDBlMWE0ODU0YTFjODc5ZTliNTM0MzkxMGVlYzg2MjQucG5n/auto/auto/85/notrim/fbdc105f56c073742787f7dea1e43ab5.webp,https://csgoskins.gg/items/r8-revolver-leafhopper,$0.03,$0.33
P2000,Lifted Spirits,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9oa3AyMDAwX2N1X3Aya19mbHlpbmdfZHJlYW1fbGlnaHQuZjk1NjBlMDE2MzExYTY4NzY5Nzg3NDkwZWIyMWQzZTM5NTYyODlhYy5wbmc-/auto/auto/85/notrim/bb789e1ae06263f390b97e01250d6769.webp,https://csgoskins.gg/items/p2000-lifted-spirits,$0.07,$0.91
Desert Eagle,Light Rail,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9kZWFnbGVfZ3NfZGVhZ2xlX2V4b19saWdodC44ZDlmZTg2N2NiMWU4NGYyZjRjMGE5OGUyNzI2MTE4YjMyZTU5MGQ1LnBuZw--/auto/auto/85/notrim/0deb275bf988abeb3e2e7afe244b44bb.webp,https://csgoskins.gg/items/desert-eagle-light-rail,$1.01,$8.33
R8 Revolver,Llama Cannon,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9yZXZvbHZlcl9nc19yOF9sbGFtYWNhbm5vbl9saWdodC5kZjkxNmY4MDY4YWFmZTJhMWI5MDliMTNmYzBkNzRjMzM0MzU1NTYxLnBuZw--/auto/auto/85/notrim/60c5fe637e62f198eb3be250c44131bb.webp,https://csgoskins.gg/items/r8-revolver-llama-cannon,$9.03,$35.22
Dual Berettas,Marina,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9lbGl0ZV9oeV9tYXJpbmFfc3VucmlzZV9saWdodC42YjI3ODE3OGUxZTc1N2IxMTEwNTdiMjg1MDM2ZTg5YjkwMWQzMjU2LnBuZw--/auto/auto/85/notrim/1c94aed73ab7244873b8b1babf7ed090.webp,https://csgoskins.gg/items/dual-berettas-marina,$4.21,$20.56
P2000,Marsh,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9oa3AyMDAwX3NvZV90ZWFsX2dsaXR0ZXJfbGlnaHQuM2UxZWE3NjY4MzdlNmY5ZmVjZDNjNWU4ZWQxZmMzOTc5YjdkYjViMC5wbmc-/auto/auto/85/notrim/2b8808cf6268536e1ddc7fbc679a75f9.webp,https://csgoskins.gg/items/p2000-marsh,$0.04,$0.31
R8 Revolver,Mauve Aside,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9yZXZvbHZlcl9zb2NoX2NvcHBlcl9hY2NlbnRfcmV2b2x2ZXJfbGlnaHQuODFjNjRkNWM0NzVjMDAwYzU3N2NmM2VhNjEzM2M4MTNmMzFmMTgzNC5wbmc-/auto/auto/85/notrim/5c6356123fdd76a816dfa66f7709b088.webp,https://csgoskins.gg/items/r8-revolver-mauve-aside,$0.01,$0.25
Desert Eagle,Mecha Industries,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9kZWFnbGVfZ3NfZGVhZ2xlX21lY2hhX2xpZ2h0LjBlMGJmYTM3NzM1YzNlYmEzYTRlMzQ1YjNmNjk1YjM3YzYwNmE0NGIucG5n/auto/auto/85/notrim/aec4a459c93f23280568ae8d24134a1e.webp,https://csgoskins.gg/items/desert-eagle-mecha-industries,$5.42,$14.82
P250,Mehndi,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wMjUwX2N1X3AyNTBfcmVmaW5lZF9saWdodC5lOGMzMTI1YTIyZWJlZTI0NjVjODVjYzVjZjc5ODM1YmI0MWU4ZGViLnBuZw--/auto/auto/85/notrim/336ee5bf9df2865d806238393a60b344.webp,https://csgoskins.gg/items/p250-mehndi,$19.28,$47.43
